customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_00710,Male,1,No,Yes,33,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,92.7514747338067,5411.963258404349,No
ID_00711,Female,0,Yes,No,31,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,119.09323978801912,2428.41756955813,No
ID_00712,Male,1,Yes,No,28,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,No,Credit card,53.94973510513584,2296.0579498785505,Yes
ID_00713,Female,0,Yes,No,8,No,DSL,No internet service,No internet service,No internet service,No,No,No,Two year,No,Mailed check,86.38386861908732,263.12197107282805,Yes
ID_00714,Female,0,No,No,65,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer,31.606609814341816,2351.075514157264,No
ID_00715,Female,1,Yes,No,56,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,75.56765184438348,7678.561552100239,No
ID_00716,Male,1,Yes,Yes,38,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,71.8082436485278,3236.857195826247,Yes
ID_00717,Female,1,No,No,6,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,23.205777877990435,2689.8276982315806,No
ID_00718,Female,0,Yes,No,68,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,68.29864391604058,5050.031006437357,Yes
ID_00719,Female,0,No,Yes,7,No,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,69.54334247782609,7913.839005369603,No
ID_00720,Female,0,No,No,17,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Bank transfer,57.20192164522701,3557.967028818006,No
ID_00721,Male,0,No,Yes,48,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,77.35465287260234,850.0426956901255,No
ID_00722,Female,0,Yes,No,15,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,No,Credit card,24.55655129759087,5767.733890157751,No
ID_00723,Male,0,Yes,Yes,20,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer,104.44463460761791,7189.667319081329,Yes
ID_00724,Male,1,No,Yes,9,Yes,No,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,72.0512517311169,5474.954079661553,Yes
ID_00725,Male,1,Yes,No,3,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,23.214940893282993,4028.455828869167,No
ID_00726,Male,0,No,Yes,43,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,118.37680344392415,2046.9222423664353,No
ID_00727,Male,1,Yes,No,7,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,58.17525879255208,3623.334388870335,Yes
ID_00728,Male,1,No,Yes,54,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,118.67277804754056,3435.7002127604324,Yes
ID_00729,Female,0,No,Yes,18,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card,38.03321573808909,7705.153768646814,No
ID_00730,Male,0,Yes,No,63,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Two year,No,Credit card,22.997217678231134,391.8785645871994,Yes
ID_00731,Male,1,Yes,Yes,39,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,91.3383841216297,2980.808970079348,No
ID_00732,Male,0,Yes,No,50,Yes,No,Yes,No,No,No internet service,No,No,Two year,Yes,Credit card,114.54253124643598,2557.3148896919033,No
ID_00733,Female,0,Yes,Yes,8,No,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,27.759181950651637,7858.870094773803,No
ID_00734,Female,1,No,Yes,29,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card,93.55263061867988,151.12391103223254,No
ID_00735,Male,0,No,No,55,No,No,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,26.920558071418814,2410.490848319603,Yes
ID_00736,Female,1,Yes,No,43,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,99.39077166815628,7793.296588205733,No
ID_00737,Male,1,Yes,Yes,58,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,78.12651618656906,1357.8872753464113,No
ID_00738,Male,1,No,No,14,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card,98.18233470541203,6335.496272316509,No
ID_00739,Female,1,Yes,No,67,No,No,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,57.14833221847196,4553.4875791211525,Yes
ID_00740,Male,1,Yes,Yes,69,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.53843554436382,7257.000885868325,Yes
ID_00741,Female,0,Yes,Yes,60,Yes,No,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer,50.26617225857795,6997.506507259493,No
ID_00742,Female,0,Yes,No,22,Yes,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,48.3203531661167,4652.250589294436,No
ID_00743,Male,0,No,Yes,46,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,116.06343001972193,4478.675665632078,Yes
ID_00744,Male,0,No,No,16,No,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,32.28162189128625,1293.677762063512,No
ID_00745,Female,1,Yes,No,56,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,79.25570027460344,577.3110552878923,No
ID_00746,Male,1,No,No,53,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,No,Credit card,77.40064608606644,5883.573572818469,No
ID_00747,Male,0,Yes,No,51,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.67379754522211,4939.232454035764,No
ID_00748,Male,1,Yes,No,21,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,51.707973697106155,6383.440421033933,No
ID_00749,Female,0,Yes,No,38,Yes,No,No internet service,No,No,Yes,No,No,Two year,No,Electronic check,48.65882916826423,243.83129662643725,No
ID_00750,Female,0,No,Yes,12,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,104.60675178792445,7476.100514959659,No
ID_00751,Male,0,No,No,65,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.955309636706325,676.9471825251195,No
ID_00752,Female,1,No,Yes,51,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,55.87012827986117,7246.606538958202,Yes
ID_00753,Female,1,No,No,13,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,83.67207958839428,1610.7117576055953,Yes
ID_00754,Female,1,No,Yes,62,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,69.55067195173422,2153.8850581947595,No
ID_00755,Female,1,Yes,Yes,70,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,62.59733319842422,6987.199924475169,Yes
ID_00756,Female,0,Yes,Yes,27,No,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,90.94204845118539,3666.3676937246473,No
ID_00757,Male,1,No,No,45,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Bank transfer,61.26192924674348,5585.890017358621,No
ID_00758,Male,1,No,Yes,27,No,No,No,No,No,No,No,No internet service,One year,No,Mailed check,42.21581912793799,7209.851145002432,Yes
ID_00759,Male,1,No,Yes,1,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,94.18464276876327,2403.6046371696743,No
ID_00760,Female,0,Yes,No,16,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card,26.78141003581004,1172.5321412147455,No
ID_00761,Female,0,No,Yes,58,Yes,No,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,119.96766487606632,4369.632761756684,No
ID_00762,Male,1,Yes,Yes,51,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer,79.6631012236893,3167.234702870825,No
ID_00763,Female,1,Yes,No,3,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Credit card,41.63023012315243,6410.181396181539,No
ID_00764,Male,1,No,Yes,2,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,39.81812834256408,139.88650339249682,No
ID_00765,Male,1,Yes,Yes,36,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,47.3715817823679,4685.047614424219,No
ID_00766,Male,0,Yes,No,23,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,107.92719114171426,4175.879480867532,Yes
ID_00767,Female,1,No,Yes,71,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,102.66885097964611,6812.802788893133,No
ID_00768,Female,1,Yes,Yes,34,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,34.45281333996695,4654.876285042028,No
ID_00769,Male,1,No,Yes,1,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer,80.00406476517072,7965.869829410273,No
ID_00770,Male,0,Yes,Yes,32,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card,111.09029355098944,309.61444670052776,No
ID_00771,Male,0,No,No,9,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,93.31343684792093,4078.229408986495,No
ID_00772,Male,1,No,No,61,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,78.74574385444132,7810.438717570519,No
ID_00773,Female,1,Yes,No,42,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card,40.863029364848785,7570.258585666223,No
ID_00774,Female,1,No,No,68,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,114.35283877906846,1826.9087453381678,No
ID_00775,Male,1,Yes,Yes,58,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,109.18041438129897,6635.043807820784,Yes
ID_00776,Male,1,Yes,No,8,No,DSL,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card,52.12249323239021,6462.4414821874,No
ID_00777,Female,0,No,No,59,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,69.76849930800981,7703.649604898511,Yes
ID_00778,Female,0,Yes,Yes,62,No,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Credit card,28.184064880063435,4124.026899622195,No
ID_00779,Male,0,No,Yes,51,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,83.14555367674959,4280.97493185425,No
ID_00780,Male,1,Yes,Yes,22,No,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Credit card,25.43792671264911,6313.051447725346,No
ID_00781,Male,0,Yes,No,29,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,110.60167510330562,7992.0080811757525,No
ID_00782,Female,0,No,Yes,42,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Mailed check,108.03926872866012,2542.1689350816014,No
ID_00783,Female,0,Yes,Yes,67,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.145303234498115,5498.079990492499,No
ID_00784,Female,1,Yes,Yes,20,No,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,94.20488660294531,5402.086163318064,Yes
ID_00785,Male,1,Yes,No,42,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,63.93573443425714,6872.862754596662,No
ID_00786,Male,0,Yes,No,6,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,104.5361615663562,5230.9400067180795,No
ID_00787,Female,1,Yes,No,15,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card,26.14698035185769,3719.781756531934,No
ID_00788,Female,0,Yes,No,22,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,70.57071774013963,2555.476095852667,No
ID_00789,Male,0,Yes,No,57,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,59.7387658174569,7756.500498387654,No
ID_00790,Female,0,Yes,No,30,No,No,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Credit card,46.03681612436558,2752.3156555893406,No
ID_00791,Female,0,No,No,68,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,40.92806280805384,2115.642664399924,No
ID_00792,Male,1,Yes,Yes,5,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,No,Mailed check,87.65325632735276,6361.986071908077,No
ID_00793,Female,1,Yes,Yes,64,No,Fiber optic,No,No,No,No,No internet service,No internet service,One year,No,Bank transfer,40.18978132782935,4031.4428156921167,No
ID_00794,Male,1,No,Yes,58,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,83.21961174159776,1547.6472048598769,Yes
ID_00795,Male,1,No,No,27,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,58.97106269461865,2936.6064066245494,No
ID_00796,Male,0,No,No,17,No,DSL,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,44.2612223653294,1707.3985677221724,No
ID_00797,Male,1,Yes,Yes,9,No,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,98.37150145381253,1751.3041943847097,Yes
ID_00798,Male,0,No,Yes,6,No,No,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,56.38940380333446,698.7705250729371,No
ID_00799,Male,1,No,No,36,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,21.494803457295934,5196.987363609452,No
ID_00800,Male,1,Yes,No,44,No,No,No internet service,No,Yes,No internet service,No,Yes,One year,No,Credit card,105.11452214081388,3033.0248073474067,Yes
ID_00801,Female,1,Yes,No,15,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,51.452776928406244,570.1429339781284,No
ID_00802,Male,0,No,No,13,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,102.23123322887201,5242.830032931978,No
ID_00803,Male,0,No,No,10,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,74.63337507313224,2445.0774877959534,Yes
ID_00804,Female,0,Yes,No,33,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card,108.13264775996197,1380.2275199798767,No
ID_00805,Female,0,Yes,No,59,No,No,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,61.80678336226289,7686.534820661739,No
ID_00806,Female,1,Yes,No,12,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,36.94754918499795,690.7418239714198,Yes
ID_00807,Male,0,Yes,Yes,38,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,21.80069903296892,3154.654867272168,No
ID_00808,Female,0,Yes,No,43,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.85306427411442,4962.771906269783,No
ID_00809,Male,1,No,No,27,No,No,Yes,Yes,Yes,No,No internet service,No,One year,No,Mailed check,97.92779569746804,7947.974238599919,Yes
ID_00810,Male,1,Yes,No,39,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card,39.56208081464598,751.4362291587322,No
ID_00811,Male,0,Yes,Yes,15,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,115.54573274043968,7458.982174189856,No
ID_00812,Male,1,Yes,Yes,49,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,114.90902137239239,7058.927410589893,No
ID_00813,Female,0,Yes,No,27,Yes,No,No,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,56.550003162743415,6255.444517666225,No
ID_00814,Female,1,Yes,Yes,67,Yes,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,34.75890414729747,910.9268383247249,No
ID_00815,Male,0,No,Yes,59,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,48.38995865147381,2397.816756377654,No
ID_00816,Male,0,Yes,Yes,11,No,DSL,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,112.93085461269669,2241.820555438302,Yes
ID_00817,Male,0,No,No,15,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Bank transfer,80.94368958581524,4320.656753518421,No
ID_00818,Female,0,Yes,No,52,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,111.43822979350833,1047.726329576884,No
ID_00819,Male,0,No,No,53,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,22.281801319719523,6548.482733547221,Yes
ID_00820,Male,1,No,No,48,No,No,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,119.09138528027812,5489.171283688823,Yes
